index,class,time,state,score,title_ID,method,memory,timeconsume,student_ID,major,knowledge
11474,Class3,2024/11/30 19:14,Partially_Correct,2,Question_QRm48lXxzdP7Tn1WgNOf,Method_Cj9Ya2R7fZd6xs1q5mNQ,356,6,75097aa30e9373a612c7,J78901,m3D1v
11475,Class3,2024/11/30 19:13,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,1,7380885aaba482170588,J87654,g7R2j
11476,Class3,2024/11/30 19:12,Partially_Correct,1,Question_4nHcauCQ0Y6Pm8DgKlLo,Method_5Q4KoXthUuYz3bvrTDFm,360,5,701a989d65a59c18845b,J57489,m3D1v
11477,Class3,2024/11/30 19:12,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,0,3,7380885aaba482170588,J87654,g7R2j
11478,Class3,2024/11/30 19:05,Error1,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_5Q4KoXthUuYz3bvrTDFm,0,2,4c90f16c0fcd85d3de25,J23517,y9W5d
11478,Class3,2024/11/30 19:05,Error1,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_5Q4KoXthUuYz3bvrTDFm,0,2,4c90f16c0fcd85d3de25,J23517,m3D1v
11479,Class3,2024/11/30 19:02,Absolutely_Correct,3,Question_Jr4Wz5jLqmN01KUwHa7g,Method_Cj9Ya2R7fZd6xs1q5mNQ,328,4,446d2ad0ca2908ffa4f9,J78901,m3D1v
11480,Class3,2024/11/30 19:00,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,332,4,a0a1991396f865c9e3dc,J23517,g7R2j
11481,Class3,2024/11/30 18:54,Absolutely_Correct,3,Question_UXqN1F7G3Sbldz02vZne,Method_m8vwGkEZc3TSW2xqYUoR,356,7,1629f353a742f6a73251,J87654,y9W5d
11482,Class3,2024/11/30 18:53,Absolutely_Correct,3,Question_Jr4Wz5jLqmN01KUwHa7g,Method_5Q4KoXthUuYz3bvrTDFm,204,11,75097aa30e9373a612c7,J78901,m3D1v
11483,Class3,2024/11/30 18:49,Partially_Correct,1,Question_Jr4Wz5jLqmN01KUwHa7g,Method_Cj9Ya2R7fZd6xs1q5mNQ,340,11,75097aa30e9373a612c7,J78901,m3D1v
11484,Class3,2024/11/30 18:42,Partially_Correct,1,Question_4nHcauCQ0Y6Pm8DgKlLo,Method_m8vwGkEZc3TSW2xqYUoR,512,8,701a989d65a59c18845b,J57489,m3D1v
11485,Class3,2024/11/30 18:41,Error6,0,Question_4nHcauCQ0Y6Pm8DgKlLo,Method_Cj9Ya2R7fZd6xs1q5mNQ,352,5,701a989d65a59c18845b,J57489,m3D1v
11486,Class3,2024/11/30 18:41,Error3,0,Question_4nHcauCQ0Y6Pm8DgKlLo,Method_BXr9AIsPQhwNvyGdZL57,212,6,701a989d65a59c18845b,J57489,m3D1v
11487,Class3,2024/11/30 18:31,Absolutely_Error,0,Question_4nHcauCQ0Y6Pm8DgKlLo,Method_5Q4KoXthUuYz3bvrTDFm,512,11,701a989d65a59c18845b,J57489,m3D1v
11488,Class3,2024/11/30 18:26,Absolutely_Error,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,328,5,166cb02ac436c9d3662f,J78901,t5V9e
11489,Class3,2024/11/30 18:26,Absolutely_Error,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,464,3,166cb02ac436c9d3662f,J78901,t5V9e
11490,Class3,2024/11/30 18:19,Absolutely_Error,0,Question_4nHcauCQ0Y6Pm8DgKlLo,Method_Cj9Ya2R7fZd6xs1q5mNQ,384,7,701a989d65a59c18845b,J57489,m3D1v
11491,Class3,2024/11/30 18:17,Absolutely_Error,0,Question_4nHcauCQ0Y6Pm8DgKlLo,Method_gj1NLb4Jn7URf9K2kQPd,352,8,701a989d65a59c18845b,J57489,m3D1v
11492,Class3,2024/11/30 18:16,Absolutely_Correct,3,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_m8vwGkEZc3TSW2xqYUoR,356,5,446d2ad0ca2908ffa4f9,J78901,m3D1v
11493,Class3,2024/11/30 18:15,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_5Q4KoXthUuYz3bvrTDFm,348,8,5f55600069b483f999f5,J87654,y9W5d
11493,Class3,2024/11/30 18:15,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_5Q4KoXthUuYz3bvrTDFm,348,8,5f55600069b483f999f5,J87654,m3D1v
11494,Class3,2024/11/30 18:15,Error1,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_m8vwGkEZc3TSW2xqYUoR,0,5,5f55600069b483f999f5,J87654,y9W5d
11494,Class3,2024/11/30 18:15,Error1,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_m8vwGkEZc3TSW2xqYUoR,0,5,5f55600069b483f999f5,J87654,m3D1v
11495,Class3,2024/11/30 18:14,Error1,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_BXr9AIsPQhwNvyGdZL57,0,3,5f55600069b483f999f5,J87654,y9W5d
11495,Class3,2024/11/30 18:14,Error1,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_BXr9AIsPQhwNvyGdZL57,0,3,5f55600069b483f999f5,J87654,m3D1v
11496,Class3,2024/11/30 18:14,Error1,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_gj1NLb4Jn7URf9K2kQPd,0,1,5f55600069b483f999f5,J87654,y9W5d
11496,Class3,2024/11/30 18:14,Error1,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_gj1NLb4Jn7URf9K2kQPd,0,1,5f55600069b483f999f5,J87654,m3D1v
11497,Class3,2024/11/30 18:04,Absolutely_Correct,2,Question_tgOjrpZLw4RdVzQx85h6,Method_5Q4KoXthUuYz3bvrTDFm,368,5,7ab9a2516b2dba99c36c,J23517,t5V9e
11498,Class3,2024/11/30 18:01,Absolutely_Correct,3,Question_pVKXjZn0BkSwYcsa7C31,Method_gj1NLb4Jn7URf9K2kQPd,328,8,1397545fbe9882e5cd42,J87654,y9W5d
11498,Class3,2024/11/30 18:01,Absolutely_Correct,3,Question_pVKXjZn0BkSwYcsa7C31,Method_gj1NLb4Jn7URf9K2kQPd,328,8,1397545fbe9882e5cd42,J87654,m3D1v
11499,Class3,2024/11/30 18:01,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_5Q4KoXthUuYz3bvrTDFm,336,5,1397545fbe9882e5cd42,J87654,y9W5d
11499,Class3,2024/11/30 18:01,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_5Q4KoXthUuYz3bvrTDFm,336,5,1397545fbe9882e5cd42,J87654,m3D1v
11500,Class3,2024/11/30 18:01,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_BXr9AIsPQhwNvyGdZL57,352,4,1397545fbe9882e5cd42,J87654,y9W5d
11500,Class3,2024/11/30 18:01,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_BXr9AIsPQhwNvyGdZL57,352,4,1397545fbe9882e5cd42,J87654,m3D1v
11501,Class3,2024/11/30 18:00,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_5Q4KoXthUuYz3bvrTDFm,484,5,a0a1991396f865c9e3dc,J23517,b3C9s
11502,Class3,2024/11/30 17:59,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,4,1397545fbe9882e5cd42,J87654,y9W5d
11502,Class3,2024/11/30 17:59,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,4,1397545fbe9882e5cd42,J87654,m3D1v
11503,Class3,2024/11/30 17:59,Absolutely_Error,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_BXr9AIsPQhwNvyGdZL57,336,5,a0a1991396f865c9e3dc,J23517,b3C9s
11504,Class3,2024/11/30 17:51,Absolutely_Correct,3,Question_7NJzCXUPcvQF4Mkfh9Wr,Method_5Q4KoXthUuYz3bvrTDFm,344,7,446d2ad0ca2908ffa4f9,J78901,m3D1v
11505,Class3,2024/11/30 17:50,Error1,0,Question_7NJzCXUPcvQF4Mkfh9Wr,Method_gj1NLb4Jn7URf9K2kQPd,0,5,446d2ad0ca2908ffa4f9,J78901,m3D1v
11506,Class3,2024/11/30 17:49,Absolutely_Correct,2,Question_x2L7AqbMuTjCwPFy6vNr,Method_BXr9AIsPQhwNvyGdZL57,364,4,7ab9a2516b2dba99c36c,J23517,t5V9e
11507,Class3,2024/11/30 17:43,Absolutely_Correct,2,Question_3MwAFlmNO8EKrpY5zjUd,Method_BXr9AIsPQhwNvyGdZL57,356,5,7ab9a2516b2dba99c36c,J23517,t5V9e
11508,Class3,2024/11/30 17:33,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_gj1NLb4Jn7URf9K2kQPd,352,6,432fd26823e230070734,J23517,g7R2j
11509,Class3,2024/11/30 17:32,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,3,432fd26823e230070734,J23517,g7R2j
11510,Class3,2024/11/30 17:32,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_m8vwGkEZc3TSW2xqYUoR,0,5,432fd26823e230070734,J23517,g7R2j
11511,Class3,2024/11/30 17:29,Absolutely_Correct,3,Question_6RQj2gF3OeK5AmDvThUV,Method_Cj9Ya2R7fZd6xs1q5mNQ,476,11,701a989d65a59c18845b,J57489,m3D1v
11512,Class3,2024/11/30 17:29,Absolutely_Correct,3,Question_4nHcauCQ0Y6Pm8DgKlLo,Method_m8vwGkEZc3TSW2xqYUoR,368,9,75097aa30e9373a612c7,J78901,m3D1v
11513,Class3,2024/11/30 17:28,Absolutely_Correct,3,Question_Az73sM0rHfWVKuc4X2kL,Method_5Q4KoXthUuYz3bvrTDFm,332,9,9e7bdc44129bf5acc196,J78901,y9W5d
11514,Class3,2024/11/30 17:25,Error1,0,Question_Az73sM0rHfWVKuc4X2kL,Method_5Q4KoXthUuYz3bvrTDFm,0,5,9e7bdc44129bf5acc196,J78901,y9W5d
11515,Class3,2024/11/30 17:24,Error1,0,Question_Az73sM0rHfWVKuc4X2kL,Method_5Q4KoXthUuYz3bvrTDFm,0,4,9e7bdc44129bf5acc196,J78901,y9W5d
11516,Class3,2024/11/30 17:24,Partially_Correct,1,Question_6RQj2gF3OeK5AmDvThUV,Method_BXr9AIsPQhwNvyGdZL57,352,4,701a989d65a59c18845b,J57489,m3D1v
11517,Class3,2024/11/30 17:23,Error1,0,Question_Az73sM0rHfWVKuc4X2kL,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,9e7bdc44129bf5acc196,J78901,y9W5d
11518,Class3,2024/11/30 17:20,Error1,0,Question_Az73sM0rHfWVKuc4X2kL,Method_BXr9AIsPQhwNvyGdZL57,0,1,9e7bdc44129bf5acc196,J78901,y9W5d
11519,Class3,2024/11/30 17:20,Error2,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_gj1NLb4Jn7URf9K2kQPd,348,6,432fd26823e230070734,J23517,y9W5d
11520,Class3,2024/11/30 17:17,Absolutely_Correct,2,Question_3oPyUzDmQtcMfLpGZ0jW,Method_BXr9AIsPQhwNvyGdZL57,348,8,7ab9a2516b2dba99c36c,J23517,t5V9e
11521,Class3,2024/11/30 17:15,Error2,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_m8vwGkEZc3TSW2xqYUoR,336,7,432fd26823e230070734,J23517,y9W5d
11522,Class3,2024/11/30 17:14,Partially_Correct,1,Question_6RQj2gF3OeK5AmDvThUV,Method_5Q4KoXthUuYz3bvrTDFm,348,3,701a989d65a59c18845b,J57489,m3D1v
11523,Class3,2024/11/30 17:13,Partially_Correct,1,Question_6RQj2gF3OeK5AmDvThUV,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,5,701a989d65a59c18845b,J57489,m3D1v
11524,Class3,2024/11/30 17:10,Partially_Correct,1,Question_6RQj2gF3OeK5AmDvThUV,Method_Cj9Ya2R7fZd6xs1q5mNQ,364,6,701a989d65a59c18845b,J57489,m3D1v
11525,Class3,2024/11/30 17:09,Error2,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_BXr9AIsPQhwNvyGdZL57,220,5,432fd26823e230070734,J23517,y9W5d
11526,Class3,2024/11/30 17:09,Error2,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_5Q4KoXthUuYz3bvrTDFm,508,11,432fd26823e230070734,J23517,y9W5d
11527,Class3,2024/11/30 17:08,Absolutely_Error,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_BXr9AIsPQhwNvyGdZL57,356,5,432fd26823e230070734,J23517,y9W5d
11528,Class3,2024/11/30 17:08,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_Cj9Ya2R7fZd6xs1q5mNQ,464,5,1397545fbe9882e5cd42,J87654,y9W5d
11528,Class3,2024/11/30 17:08,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_Cj9Ya2R7fZd6xs1q5mNQ,464,5,1397545fbe9882e5cd42,J87654,m3D1v
11529,Class3,2024/11/30 17:08,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_5Q4KoXthUuYz3bvrTDFm,488,7,1397545fbe9882e5cd42,J87654,y9W5d
11529,Class3,2024/11/30 17:08,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_5Q4KoXthUuYz3bvrTDFm,488,7,1397545fbe9882e5cd42,J87654,m3D1v
11530,Class3,2024/11/30 17:08,Partially_Correct,1,Question_pVKXjZn0BkSwYcsa7C31,Method_BXr9AIsPQhwNvyGdZL57,352,8,1397545fbe9882e5cd42,J87654,y9W5d
11530,Class3,2024/11/30 17:08,Partially_Correct,1,Question_pVKXjZn0BkSwYcsa7C31,Method_BXr9AIsPQhwNvyGdZL57,352,8,1397545fbe9882e5cd42,J87654,m3D1v
11531,Class3,2024/11/30 17:08,Partially_Correct,1,Question_pVKXjZn0BkSwYcsa7C31,Method_m8vwGkEZc3TSW2xqYUoR,512,5,1397545fbe9882e5cd42,J87654,y9W5d
11531,Class3,2024/11/30 17:08,Partially_Correct,1,Question_pVKXjZn0BkSwYcsa7C31,Method_m8vwGkEZc3TSW2xqYUoR,512,5,1397545fbe9882e5cd42,J87654,m3D1v
11532,Class3,2024/11/30 17:07,Partially_Correct,1,Question_pVKXjZn0BkSwYcsa7C31,Method_gj1NLb4Jn7URf9K2kQPd,352,6,1397545fbe9882e5cd42,J87654,y9W5d
11532,Class3,2024/11/30 17:07,Partially_Correct,1,Question_pVKXjZn0BkSwYcsa7C31,Method_gj1NLb4Jn7URf9K2kQPd,352,6,1397545fbe9882e5cd42,J87654,m3D1v
11533,Class3,2024/11/30 17:06,Error2,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,5,432fd26823e230070734,J23517,y9W5d
11534,Class3,2024/11/30 17:06,Error2,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_BXr9AIsPQhwNvyGdZL57,204,4,432fd26823e230070734,J23517,y9W5d
11535,Class3,2024/11/30 17:01,Error2,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_gj1NLb4Jn7URf9K2kQPd,336,4,432fd26823e230070734,J23517,y9W5d
11536,Class3,2024/11/30 17:00,Error2,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_m8vwGkEZc3TSW2xqYUoR,352,3,432fd26823e230070734,J23517,y9W5d
11537,Class3,2024/11/30 16:58,Error2,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_5Q4KoXthUuYz3bvrTDFm,508,4,432fd26823e230070734,J23517,y9W5d
11538,Class3,2024/11/30 16:55,Error2,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,9,432fd26823e230070734,J23517,y9W5d
11539,Class3,2024/11/30 16:53,Error2,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_BXr9AIsPQhwNvyGdZL57,332,4,432fd26823e230070734,J23517,y9W5d
11540,Class3,2024/11/30 16:50,Absolutely_Correct,3,Question_lU2wvHSZq7m43xiVroBc,Method_m8vwGkEZc3TSW2xqYUoR,348,6,432fd26823e230070734,J23517,y9W5d
11540,Class3,2024/11/30 16:50,Absolutely_Correct,3,Question_lU2wvHSZq7m43xiVroBc,Method_m8vwGkEZc3TSW2xqYUoR,348,6,432fd26823e230070734,J23517,k4W1c
11541,Class3,2024/11/30 16:50,Absolutely_Correct,3,Question_h7pXNg80nJbw1C4kAPRm,Method_5Q4KoXthUuYz3bvrTDFm,384,9,701a989d65a59c18845b,J57489,m3D1v
11542,Class3,2024/11/30 16:49,Error2,0,Question_h7pXNg80nJbw1C4kAPRm,Method_BXr9AIsPQhwNvyGdZL57,328,7,701a989d65a59c18845b,J57489,m3D1v
11543,Class3,2024/11/30 16:43,Absolutely_Correct,3,Question_Jr4Wz5jLqmN01KUwHa7g,Method_Cj9Ya2R7fZd6xs1q5mNQ,480,6,170a695a2717bcd9b74b,J57489,m3D1v
11544,Class3,2024/11/30 16:41,Absolutely_Error,0,Question_Jr4Wz5jLqmN01KUwHa7g,Method_Cj9Ya2R7fZd6xs1q5mNQ,332,8,170a695a2717bcd9b74b,J57489,m3D1v
11545,Class3,2024/11/30 16:41,Error1,0,Question_Jr4Wz5jLqmN01KUwHa7g,Method_gj1NLb4Jn7URf9K2kQPd,0,3,170a695a2717bcd9b74b,J57489,m3D1v
11546,Class3,2024/11/30 16:41,Error4,0,Question_Jr4Wz5jLqmN01KUwHa7g,Method_gj1NLb4Jn7URf9K2kQPd,384,8,170a695a2717bcd9b74b,J57489,m3D1v
11547,Class3,2024/11/30 16:38,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_5Q4KoXthUuYz3bvrTDFm,208,3,a0a1991396f865c9e3dc,J23517,g7R2j
11548,Class3,2024/11/30 16:33,Error5,0,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,--,a0a1991396f865c9e3dc,J23517,g7R2j
11549,Class3,2024/11/30 16:32,Partially_Correct,1,Question_lU2wvHSZq7m43xiVroBc,Method_5Q4KoXthUuYz3bvrTDFm,500,7,432fd26823e230070734,J23517,y9W5d
11549,Class3,2024/11/30 16:32,Partially_Correct,1,Question_lU2wvHSZq7m43xiVroBc,Method_5Q4KoXthUuYz3bvrTDFm,500,7,432fd26823e230070734,J23517,k4W1c
11550,Class3,2024/11/30 16:29,Absolutely_Error,0,Question_lU2wvHSZq7m43xiVroBc,Method_5Q4KoXthUuYz3bvrTDFm,512,6,432fd26823e230070734,J23517,y9W5d
11550,Class3,2024/11/30 16:29,Absolutely_Error,0,Question_lU2wvHSZq7m43xiVroBc,Method_5Q4KoXthUuYz3bvrTDFm,512,6,432fd26823e230070734,J23517,k4W1c
11551,Class3,2024/11/30 16:26,Absolutely_Error,0,Question_Jr4Wz5jLqmN01KUwHa7g,Method_m8vwGkEZc3TSW2xqYUoR,368,6,4c90f16c0fcd85d3de25,J23517,m3D1v
11552,Class3,2024/11/30 16:26,Error1,0,Question_Jr4Wz5jLqmN01KUwHa7g,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,5,4c90f16c0fcd85d3de25,J23517,m3D1v
11553,Class3,2024/11/30 16:25,Error1,0,Question_Jr4Wz5jLqmN01KUwHa7g,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,1,4c90f16c0fcd85d3de25,J23517,m3D1v
11554,Class3,2024/11/30 16:23,Error1,0,Question_lU2wvHSZq7m43xiVroBc,Method_m8vwGkEZc3TSW2xqYUoR,0,4,432fd26823e230070734,J23517,y9W5d
11554,Class3,2024/11/30 16:23,Error1,0,Question_lU2wvHSZq7m43xiVroBc,Method_m8vwGkEZc3TSW2xqYUoR,0,4,432fd26823e230070734,J23517,k4W1c
11555,Class3,2024/11/30 16:22,Error1,0,Question_lU2wvHSZq7m43xiVroBc,Method_BXr9AIsPQhwNvyGdZL57,0,3,432fd26823e230070734,J23517,y9W5d
11555,Class3,2024/11/30 16:22,Error1,0,Question_lU2wvHSZq7m43xiVroBc,Method_BXr9AIsPQhwNvyGdZL57,0,3,432fd26823e230070734,J23517,k4W1c
11556,Class3,2024/11/30 16:20,Error1,0,Question_lU2wvHSZq7m43xiVroBc,Method_5Q4KoXthUuYz3bvrTDFm,0,3,432fd26823e230070734,J23517,y9W5d
11556,Class3,2024/11/30 16:20,Error1,0,Question_lU2wvHSZq7m43xiVroBc,Method_5Q4KoXthUuYz3bvrTDFm,0,3,432fd26823e230070734,J23517,k4W1c
11557,Class3,2024/11/30 16:18,Absolutely_Correct,3,Question_62XbhBvJ8NUSnApgDL94,Method_m8vwGkEZc3TSW2xqYUoR,352,4,c352158bed343ccff8e5,J40192,y9W5d
11558,Class3,2024/11/30 16:17,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,6,c352158bed343ccff8e5,J40192,g7R2j
11559,Class3,2024/11/30 16:17,Error1,0,Question_lU2wvHSZq7m43xiVroBc,Method_BXr9AIsPQhwNvyGdZL57,0,3,432fd26823e230070734,J23517,y9W5d
11559,Class3,2024/11/30 16:17,Error1,0,Question_lU2wvHSZq7m43xiVroBc,Method_BXr9AIsPQhwNvyGdZL57,0,3,432fd26823e230070734,J23517,k4W1c
11560,Class3,2024/11/30 16:16,Error1,0,Question_lU2wvHSZq7m43xiVroBc,Method_gj1NLb4Jn7URf9K2kQPd,0,1,432fd26823e230070734,J23517,y9W5d
11560,Class3,2024/11/30 16:16,Error1,0,Question_lU2wvHSZq7m43xiVroBc,Method_gj1NLb4Jn7URf9K2kQPd,0,1,432fd26823e230070734,J23517,k4W1c
11561,Class3,2024/11/30 16:16,Error1,0,Question_lU2wvHSZq7m43xiVroBc,Method_BXr9AIsPQhwNvyGdZL57,0,5,432fd26823e230070734,J23517,y9W5d
11561,Class3,2024/11/30 16:16,Error1,0,Question_lU2wvHSZq7m43xiVroBc,Method_BXr9AIsPQhwNvyGdZL57,0,5,432fd26823e230070734,J23517,k4W1c
11562,Class3,2024/11/30 16:15,Absolutely_Correct,3,Question_62XbhBvJ8NUSnApgDL94,Method_m8vwGkEZc3TSW2xqYUoR,336,4,28719a42e0cbf4991b7f,J78901,y9W5d
11563,Class3,2024/11/30 16:15,Error1,0,Question_lU2wvHSZq7m43xiVroBc,Method_BXr9AIsPQhwNvyGdZL57,0,3,432fd26823e230070734,J23517,y9W5d
11563,Class3,2024/11/30 16:15,Error1,0,Question_lU2wvHSZq7m43xiVroBc,Method_BXr9AIsPQhwNvyGdZL57,0,3,432fd26823e230070734,J23517,k4W1c
11564,Class3,2024/11/30 16:14,Absolutely_Error,0,Question_62XbhBvJ8NUSnApgDL94,Method_5Q4KoXthUuYz3bvrTDFm,512,8,28719a42e0cbf4991b7f,J78901,y9W5d
11565,Class3,2024/11/30 16:13,Absolutely_Error,0,Question_62XbhBvJ8NUSnApgDL94,Method_Cj9Ya2R7fZd6xs1q5mNQ,368,4,28719a42e0cbf4991b7f,J78901,y9W5d
11566,Class3,2024/11/30 16:13,Error1,0,Question_lU2wvHSZq7m43xiVroBc,Method_gj1NLb4Jn7URf9K2kQPd,0,4,432fd26823e230070734,J23517,y9W5d
11566,Class3,2024/11/30 16:13,Error1,0,Question_lU2wvHSZq7m43xiVroBc,Method_gj1NLb4Jn7URf9K2kQPd,0,4,432fd26823e230070734,J23517,k4W1c
11567,Class3,2024/11/30 16:10,Absolutely_Error,0,Question_62XbhBvJ8NUSnApgDL94,Method_gj1NLb4Jn7URf9K2kQPd,348,6,28719a42e0cbf4991b7f,J78901,y9W5d
11568,Class3,2024/11/30 16:08,Absolutely_Error,0,Question_62XbhBvJ8NUSnApgDL94,Method_BXr9AIsPQhwNvyGdZL57,384,8,28719a42e0cbf4991b7f,J78901,y9W5d
11569,Class3,2024/11/30 16:03,Error3,0,Question_62XbhBvJ8NUSnApgDL94,Method_BXr9AIsPQhwNvyGdZL57,332,5,432fd26823e230070734,J23517,y9W5d
11570,Class3,2024/11/30 15:51,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_5Q4KoXthUuYz3bvrTDFm,208,5,e3ce61b92eeae0a33633,J87654,g7R2j
11571,Class3,2024/11/30 15:50,Absolutely_Correct,3,Question_62XbhBvJ8NUSnApgDL94,Method_Cj9Ya2R7fZd6xs1q5mNQ,204,4,e3ce61b92eeae0a33633,J87654,y9W5d
11572,Class3,2024/11/30 15:41,Absolutely_Error,0,Question_hZ5wXofebmTlzKB1jNcP,Method_m8vwGkEZc3TSW2xqYUoR,348,11,c352158bed343ccff8e5,J40192,b3C9s
11573,Class3,2024/11/30 15:27,Absolutely_Error,0,Question_hZ5wXofebmTlzKB1jNcP,Method_Cj9Ya2R7fZd6xs1q5mNQ,376,5,c352158bed343ccff8e5,J40192,b3C9s
11574,Class3,2024/11/30 15:24,Absolutely_Correct,3,Question_NixCn84GdK2tySa5rB1V,Method_Cj9Ya2R7fZd6xs1q5mNQ,384,10,4c90f16c0fcd85d3de25,J23517,m3D1v
11575,Class3,2024/11/30 15:22,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_gj1NLb4Jn7URf9K2kQPd,352,4,e3ce61b92eeae0a33633,J87654,g7R2j
11576,Class3,2024/11/30 15:22,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_gj1NLb4Jn7URf9K2kQPd,472,6,e3ce61b92eeae0a33633,J87654,g7R2j
11577,Class3,2024/11/30 15:22,Error1,0,Question_NixCn84GdK2tySa5rB1V,Method_gj1NLb4Jn7URf9K2kQPd,0,1,4c90f16c0fcd85d3de25,J23517,m3D1v
11578,Class3,2024/11/30 15:21,Absolutely_Correct,3,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,508,7,e3ce61b92eeae0a33633,J87654,g7R2j
11579,Class3,2024/11/30 15:21,Error1,0,Question_NixCn84GdK2tySa5rB1V,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,3,4c90f16c0fcd85d3de25,J23517,m3D1v
11580,Class3,2024/11/30 15:17,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_BXr9AIsPQhwNvyGdZL57,208,5,c352158bed343ccff8e5,J40192,g7R2j
11581,Class3,2024/11/30 15:16,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_BXr9AIsPQhwNvyGdZL57,348,9,75097aa30e9373a612c7,J78901,g7R2j
11582,Class3,2024/11/30 15:14,Error1,0,Question_NixCn84GdK2tySa5rB1V,Method_BXr9AIsPQhwNvyGdZL57,0,1,4c90f16c0fcd85d3de25,J23517,m3D1v
11583,Class3,2024/11/30 15:13,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_BXr9AIsPQhwNvyGdZL57,364,6,c352158bed343ccff8e5,J40192,b3C9s
11584,Class3,2024/11/30 15:05,Absolutely_Correct,3,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_BXr9AIsPQhwNvyGdZL57,328,5,4c90f16c0fcd85d3de25,J23517,m3D1v
11585,Class3,2024/11/30 15:05,Error1,0,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_5Q4KoXthUuYz3bvrTDFm,0,5,4c90f16c0fcd85d3de25,J23517,m3D1v
